Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
glucose catabolic process to pyruvate (GO:0061718)	1/24	0.38439262401018454	0.7931335678700708	0	0	2.1332679524899203	2.0395978428077752	ENO2
regulation of vascular endothelial growth factor receptor signaling pathway (GO:0030947)	1/24	0.38439262401018454	0.7931335678700708	0	0	2.1332679524899203	2.0395978428077752	NEDD4
response to gamma radiation (GO:0010332)	1/24	0.38439262401018454	0.7931335678700708	0	0	2.1332679524899203	2.0395978428077752	TSPYL5
heterochromatin assembly (GO:0031507)	1/24	0.38439262401018454	0.7931335678700708	0	0	2.1332679524899203	2.0395978428077752	HMGA2
lipid translocation (GO:0034204)	1/24	0.38439262401018454	0.7931335678700708	0	0	2.1332679524899203	2.0395978428077752	ATP9A
lymphocyte activation involved in immune response (GO:0002285)	1/24	0.38439262401018454	0.7931335678700708	0	0	2.1332679524899203	2.0395978428077752	F2RL1
ncRNA 3'-end processing (GO:0043628)	1/24	0.38439262401018454	0.7931335678700708	0	0	2.1332679524899203	2.0395978428077752	ELAC2
T cell receptor signaling pathway (GO:0050852)	4/158	0.3890436566931736	0.8002340161228422	0	0	1.2754820936639117	1.2041363620483339	HLA-DRB4;PRKCQ;HLA-DRB3;HLA-DQB1
positive regulation of metabolic process (GO:0009893)	3/113	0.3942041828743113	0.8002340161228422	0	0	1.338905427066636	1.2463686832682195	GATM;CAMK1D;SCD
negative regulation of transforming growth factor beta receptor signaling pathway (GO:0030512)	2/68	0.3957500314449887	0.8002340161228422	0	0	1.487284909395462	1.378672211811346	CD109;FBN1
regulation of myeloid cell differentiation (GO:0045637)	2/68	0.3957500314449887	0.8002340161228422	0	0	1.487284909395462	1.378672211811346	HOXA9;PRKCQ
negative regulation of cellular carbohydrate metabolic process (GO:0010677)	1/25	0.39671954163111506	0.8002340161228422	0	0	2.044277360066834	1.8899869413612858	CRY1
receptor catabolic process (GO:0032801)	1/25	0.39671954163111506	0.8002340161228422	0	0	2.044277360066834	1.8899869413612858	NEDD4
receptor signaling pathway via STAT (GO:0097696)	1/25	0.39671954163111506	0.8002340161228422	0	0	2.044277360066834	1.8899869413612858	NMI
regulation of AMPA receptor activity (GO:2000311)	1/25	0.39671954163111506	0.8002340161228422	0	0	2.044277360066834	1.8899869413612858	SHANK3
regulation of cAMP-mediated signaling (GO:0043949)	1/25	0.39671954163111506	0.8002340161228422	0	0	2.044277360066834	1.8899869413612858	GNAI1
negative regulation of ion transport (GO:0043271)	1/25	0.39671954163111506	0.8002340161228422	0	0	2.044277360066834	1.8899869413612858	NEDD4
negative regulation of sequestering of calcium ion (GO:0051283)	1/25	0.39671954163111506	0.8002340161228422	0	0	2.044277360066834	1.8899869413612858	RYR3
regulation of heterotypic cell-cell adhesion (GO:0034114)	1/25	0.39671954163111506	0.8002340161228422	0	0	2.044277360066834	1.8899869413612858	GCNT2
outflow tract septum morphogenesis (GO:0003148)	1/25	0.39671954163111506	0.8002340161228422	0	0	2.044277360066834	1.8899869413612858	SEMA3C
regulation of neutrophil chemotaxis (GO:0090022)	1/25	0.39671954163111506	0.8002340161228422	0	0	2.044277360066834	1.8899869413612858	CAMK1D
peripheral nervous system development (GO:0007422)	1/25	0.39671954163111506	0.8002340161228422	0	0	2.044277360066834	1.8899869413612858	ADGRG6
regulation of protein processing (GO:0070613)	1/25	0.39671954163111506	0.8002340161228422	0	0	2.044277360066834	1.8899869413612858	SERPINE2
glycolytic process through glucose-6-phosphate (GO:0061620)	1/25	0.39671954163111506	0.8002340161228422	0	0	2.044277360066834	1.8899869413612858	ENO2
positive regulation of cellular component organization (GO:0051130)	3/114	0.3995966471251425	0.8049769299323594	0	0	1.3267751378582613	1.2170503335252139	TAL1;SHANK3;RAPGEF3
cellular response to calcium ion (GO:0071277)	2/69	0.4027901953938415	0.8084927676141755	0	0	1.4650116252906322	1.3321928795930742	CRHBP;RYR3
supramolecular fiber organization (GO:0097435)	8/351	0.4042862106337827	0.8084927676141755	0	0	1.1457725947521866	1.0376485667817674	CEP126;MYO5C;FIGN;PLOD2;PGM5;LTBP3;PPP1R9A;RHOBTB1
protein phosphorylation (GO:0006468)	11/496	0.4066790224501423	0.8084927676141755	0	0	1.1144886438926138	1.002740034785027	BCR;ALK;STK33;RPS6KA6;CAMK1D;AKT3;CRY1;PRKG2;PRKCQ;CDC42BPA;PRKG1
negative regulation of cell development (GO:0010721)	1/26	0.4088002293459486	0.8084927676141755	0	0	1.962406015037594	1.7554284604314268	FBN1
regulation of actin filament bundle assembly (GO:0032231)	1/26	0.4088002293459486	0.8084927676141755	0	0	1.962406015037594	1.7554284604314268	SHANK3
negative regulation of protein transport (GO:0051224)	1/26	0.4088002293459486	0.8084927676141755	0	0	1.962406015037594	1.7554284604314268	SERGEF
negative regulation of proteolysis involved in cellular protein catabolic process (GO:1903051)	1/26	0.4088002293459486	0.8084927676141755	0	0	1.962406015037594	1.7554284604314268	RPS7
cellular response to drug (GO:0035690)	1/26	0.4088002293459486	0.8084927676141755	0	0	1.962406015037594	1.7554284604314268	CRHBP
clathrin-dependent endocytosis (GO:0072583)	1/26	0.4088002293459486	0.8084927676141755	0	0	1.962406015037594	1.7554284604314268	SGIP1
regulation of regulatory T cell differentiation (GO:0045589)	1/26	0.4088002293459486	0.8084927676141755	0	0	1.962406015037594	1.7554284604314268	LAG3
glial cell development (GO:0021782)	1/26	0.4088002293459486	0.8084927676141755	0	0	1.962406015037594	1.7554284604314268	NSUN5
hippo signaling (GO:0035329)	1/26	0.4088002293459486	0.8084927676141755	0	0	1.962406015037594	1.7554284604314268	FAT4
positive regulation of ion transmembrane transporter activity (GO:0032414)	1/26	0.4088002293459486	0.8084927676141755	0	0	1.962406015037594	1.7554284604314268	STAC
mononuclear cell differentiation (GO:1903131)	1/26	0.4088002293459486	0.8084927676141755	0	0	1.962406015037594	1.7554284604314268	PIR
aerobic electron transport chain (GO:0019646)	2/70	0.40979123949614643	0.8084927676141755	0	0	1.443393437777121	1.2876619971430954	SDHA;COX7C
kidney development (GO:0001822)	2/70	0.40979123949614643	0.8084927676141755	0	0	1.443393437777121	1.2876619971430954	MME;NPHP3
chemical synaptic transmission (GO:0007268)	7/306	0.41327550044812184	0.8100619091156034	0	0	1.14977831107934	1.015991069294578	CRHBP;CHRM3;CACNB2;SYPL1;CHRNA5;HTR1F;SLC18A2
regulation of hematopoietic stem cell differentiation (GO:1902036)	2/71	0.416751911631454	0.8100619091156034	0	0	1.422401864394436	1.2449773877629249	TAL1;GATA2
mitochondrial ATP synthesis coupled electron transport (GO:0042775)	2/71	0.416751911631454	0.8100619091156034	0	0	1.422401864394436	1.2449773877629249	SDHA;COX7C
myeloid leukocyte differentiation (GO:0002573)	2/71	0.416751911631454	0.8100619091156034	0	0	1.422401864394436	1.2449773877629249	PIR;F2RL1
adenylate cyclase-modulating G protein-coupled receptor signaling pathway (GO:0007188)	4/165	0.42058485992892763	0.8100619091156034	0	0	1.2195871761089152	1.0562954450333628	HTR1F;ADGRG6;GNA12;GNAI1
regulation of neuron projection development (GO:0010975)	4/165	0.42058485992892763	0.8100619091156034	0	0	1.2195871761089152	1.0562954450333628	CAMK1D;ULK4;SHANK3;ZDHHC15
negative regulation of endothelial cell apoptotic process (GO:2000352)	1/27	0.42063959356427477	0.8100619091156034	0	0	1.886832465779834	1.6339570734502196	GATA2
negative regulation of insulin receptor signaling pathway (GO:0046627)	1/27	0.42063959356427477	0.8100619091156034	0	0	1.886832465779834	1.6339570734502196	PRKCQ
camera-type eye development (GO:0043010)	1/27	0.42063959356427477	0.8100619091156034	0	0	1.886832465779834	1.6339570734502196	FBN1
cellular response to unfolded protein (GO:0034620)	1/27	0.42063959356427477	0.8100619091156034	0	0	1.886832465779834	1.6339570734502196	PACRG
cellular senescence (GO:0090398)	1/27	0.42063959356427477	0.8100619091156034	0	0	1.886832465779834	1.6339570734502196	HMGA2
dendritic spine organization (GO:0097061)	1/27	0.42063959356427477	0.8100619091156034	0	0	1.886832465779834	1.6339570734502196	SHANK3
entrainment of circadian clock by photoperiod (GO:0043153)	1/27	0.42063959356427477	0.8100619091156034	0	0	1.886832465779834	1.6339570734502196	CRY1
positive regulation of calcium ion transmembrane transport (GO:1904427)	1/27	0.42063959356427477	0.8100619091156034	0	0	1.886832465779834	1.6339570734502196	CACNB2
positive regulation of erythrocyte differentiation (GO:0045648)	1/27	0.42063959356427477	0.8100619091156034	0	0	1.886832465779834	1.6339570734502196	TAL1
release of sequestered calcium ion into cytosol (GO:0051209)	1/27	0.42063959356427477	0.8100619091156034	0	0	1.886832465779834	1.6339570734502196	RYR3
melanosome organization (GO:0032438)	1/27	0.42063959356427477	0.8100619091156034	0	0	1.886832465779834	1.6339570734502196	RAB38
positive regulation of toll-like receptor signaling pathway (GO:0034123)	1/27	0.42063959356427477	0.8100619091156034	0	0	1.886832465779834	1.6339570734502196	F2RL1
negative regulation of actin filament bundle assembly (GO:0032232)	1/27	0.42063959356427477	0.8100619091156034	0	0	1.886832465779834	1.6339570734502196	SHANK3
positive regulation of neurogenesis (GO:0050769)	2/72	0.42367102518163324	0.812976879951694	0	0	1.4020100502512562	1.2040434396269428	MME;SHANK3
regulation of actin filament-based process (GO:0032970)	2/73	0.4305474568542092	0.812976879951694	0	0	1.3821926534078846	1.1647706039784944	ARHGEF5;RHOBTB1
neurotransmitter transport (GO:0006836)	2/73	0.4305474568542092	0.812976879951694	0	0	1.3821926534078846	1.1647706039784944	SLC18A2;SLC29A2
regulation of Rho protein signal transduction (GO:0035023)	2/73	0.4305474568542092	0.812976879951694	0	0	1.3821926534078846	1.1647706039784944	BCR;F2RL1
cytoskeleton organization (GO:0007010)	3/120	0.4316450256838276	0.812976879951694	0	0	1.258347865400762	1.0572031339496635	FGD5;BIN1;RHOBTB1
negative regulation of cellular response to insulin stimulus (GO:1900077)	1/28	0.43224244303114234	0.812976879951694	0	0	1.8168569572078344	1.5239226344162968	PRKCQ
calcium ion import (GO:0070509)	1/28	0.43224244303114234	0.812976879951694	0	0	1.8168569572078344	1.5239226344162968	CACNB2
regulation of DNA damage response, signal transduction by p53 class mediator (GO:0043516)	1/28	0.43224244303114234	0.812976879951694	0	0	1.8168569572078344	1.5239226344162968	PLA2R1
regulation of insulin secretion involved in cellular response to glucose stimulus (GO:0061178)	1/28	0.43224244303114234	0.812976879951694	0	0	1.8168569572078344	1.5239226344162968	BAIAP3
regulation of neuron migration (GO:2001222)	1/28	0.43224244303114234	0.812976879951694	0	0	1.8168569572078344	1.5239226344162968	ULK4
phagosome acidification (GO:0090383)	1/28	0.43224244303114234	0.812976879951694	0	0	1.8168569572078344	1.5239226344162968	RAB38
regulation of plasma membrane bounded cell projection organization (GO:0120035)	1/28	0.43224244303114234	0.812976879951694	0	0	1.8168569572078344	1.5239226344162968	ULK4
photoperiodism (GO:0009648)	1/28	0.43224244303114234	0.812976879951694	0	0	1.8168569572078344	1.5239226344162968	CRY1
positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway (GO:0051482)	1/28	0.43224244303114234	0.812976879951694	0	0	1.8168569572078344	1.5239226344162968	F2RL1
macromolecule catabolic process (GO:0009057)	1/28	0.43224244303114234	0.812976879951694	0	0	1.8168569572078344	1.5239226344162968	NEDD4
T cell activation involved in immune response (GO:0002286)	1/28	0.43224244303114234	0.812976879951694	0	0	1.8168569572078344	1.5239226344162968	F2RL1
ventricular septum morphogenesis (GO:0060412)	1/28	0.43224244303114234	0.812976879951694	0	0	1.8168569572078344	1.5239226344162968	HES1
protein localization to Golgi apparatus (GO:0034067)	1/28	0.43224244303114234	0.812976879951694	0	0	1.8168569572078344	1.5239226344162968	ZDHHC15
protein localization to lysosome (GO:0061462)	1/28	0.43224244303114234	0.812976879951694	0	0	1.8168569572078344	1.5239226344162968	NEDD4
cellular response to interferon-gamma (GO:0071346)	3/121	0.4369283164230183	0.8206237763027193	0	0	1.247619860820561	1.03301194399876	HLA-DRB4;HLA-DRB3;HLA-DQB1
regulation of peptide hormone secretion (GO:0090276)	2/74	0.43738014465252706	0.8206237763027193	0	0	1.362925739810162	1.127074937526725	CRHBP;RAPGEF3
regulation of calcium ion transmembrane transporter activity (GO:1901019)	1/29	0.4436134909815717	0.8212445902410493	0	0	1.7518796992481203	1.4239306426611442	CACNB2
negative regulation of myeloid leukocyte differentiation (GO:0002762)	1/29	0.4436134909815717	0.8212445902410493	0	0	1.7518796992481203	1.4239306426611442	FBN1
regulation of double-strand break repair via nonhomologous end joining (GO:2001032)	1/29	0.4436134909815717	0.8212445902410493	0	0	1.7518796992481203	1.4239306426611442	HMGA2
regulation of gluconeogenesis (GO:0006111)	1/29	0.4436134909815717	0.8212445902410493	0	0	1.7518796992481203	1.4239306426611442	CRY1
determination of bilateral symmetry (GO:0009855)	1/29	0.4436134909815717	0.8212445902410493	0	0	1.7518796992481203	1.4239306426611442	NPHP3
glycolytic process (GO:0006096)	1/29	0.4436134909815717	0.8212445902410493	0	0	1.7518796992481203	1.4239306426611442	ENO2
positive regulation of leukocyte migration (GO:0002687)	1/29	0.4436134909815717	0.8212445902410493	0	0	1.7518796992481203	1.4239306426611442	F2RL1
mismatch repair (GO:0006298)	1/29	0.4436134909815717	0.8212445902410493	0	0	1.7518796992481203	1.4239306426611442	PMS2
protein ADP-ribosylation (GO:0006471)	1/29	0.4436134909815717	0.8212445902410493	0	0	1.7518796992481203	1.4239306426611442	HPF1
regulation of hematopoietic progenitor cell differentiation (GO:1901532)	2/75	0.44416808592902296	0.8212445902410493	0	0	1.3441866868589523	1.0908776848117172	TAL1;GATA2
positive regulation of immune response (GO:0050778)	2/75	0.44416808592902296	0.8212445902410493	0	0	1.3441866868589523	1.0908776848117172	F2RL1;NMI
positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123)	4/171	0.44731012963323113	0.8212445902410493	0	0	1.1754067622331095	0.945618410573014	TSPAN6;F2RL1;ATP2C1;APOL3
regulation of anatomical structure morphogenesis (GO:0022603)	3/123	0.4474387640881127	0.8212445902410493	0	0	1.2267002518891688	0.9865314676324347	NEDD4;SHANK3;ZDHHC15
actomyosin structure organization (GO:0031032)	2/76	0.45091033533941977	0.8212445902410493	0	0	1.325954094798316	1.0561048971043436	PGM5;CDC42BPA
cellular response to hormone stimulus (GO:0032870)	2/76	0.45091033533941977	0.8212445902410493	0	0	1.325954094798316	1.0561048971043436	CRHBP;THRB
negative regulation of cytoskeleton organization (GO:0051494)	1/30	0.45475735697868763	0.8212445902410493	0	0	1.6913836314925244	1.332795558910505	SHANK3
artery morphogenesis (GO:0048844)	1/30	0.45475735697868763	0.8212445902410493	0	0	1.6913836314925244	1.332795558910505	HES1
negative regulation of Notch signaling pathway (GO:0045746)	1/30	0.45475735697868763	0.8212445902410493	0	0	1.6913836314925244	1.332795558910505	GATA2
regulation of long-term synaptic potentiation (GO:1900271)	1/30	0.45475735697868763	0.8212445902410493	0	0	1.6913836314925244	1.332795558910505	SHANK3
estrogen metabolic process (GO:0008210)	1/30	0.45475735697868763	0.8212445902410493	0	0	1.6913836314925244	1.332795558910505	HSD17B7
regulation of striated muscle contraction (GO:0006942)	1/30	0.45475735697868763	0.8212445902410493	0	0	1.6913836314925244	1.332795558910505	SLC8A3
regulation of vasoconstriction (GO:0019229)	1/30	0.45475735697868763	0.8212445902410493	0	0	1.6913836314925244	1.332795558910505	CHRM3
respiratory tube development (GO:0030323)	1/30	0.45475735697868763	0.8212445902410493	0	0	1.6913836314925244	1.332795558910505	NPHP3
long-chain fatty acid biosynthetic process (GO:0042759)	1/30	0.45475735697868763	0.8212445902410493	0	0	1.6913836314925244	1.332795558910505	ACOT7
positive regulation of protein import (GO:1904591)	1/30	0.45475735697868763	0.8212445902410493	0	0	1.6913836314925244	1.332795558910505	ARHGEF5
synaptic vesicle cycle (GO:0099504)	1/30	0.45475735697868763	0.8212445902410493	0	0	1.6913836314925244	1.332795558910505	SLC18A2
maintenance of blood-brain barrier (GO:0035633)	1/30	0.45475735697868763	0.8212445902410493	0	0	1.6913836314925244	1.332795558910505	JAM2
mRNA splice site selection (GO:0006376)	1/30	0.45475735697868763	0.8212445902410493	0	0	1.6913836314925244	1.332795558910505	LUC7L3
negative regulation of developmental process (GO:0051093)	2/77	0.45760600303471627	0.8212445902410493	0	0	1.3082077051926297	1.0226870832445032	RPS6KA6;RAPGEF3
cellular response to UV (GO:0034644)	2/77	0.45760600303471627	0.8212445902410493	0	0	1.3082077051926297	1.0226870832445032	MME;NEDD4
cholesterol metabolic process (GO:0008203)	2/77	0.45760600303471627	0.8212445902410493	0	0	1.3082077051926297	1.0226870832445032	HSD17B7;FDFT1
positive regulation of endothelial cell proliferation (GO:0001938)	2/77	0.45760600303471627	0.8212445902410493	0	0	1.3082077051926297	1.0226870832445032	AKT3;GATA2
positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068)	2/77	0.45760600303471627	0.8212445902410493	0	0	1.3082077051926297	1.0226870832445032	NEDD4;F2RL1
positive regulation of protein modification by small protein conjugation or removal (GO:1903322)	2/77	0.45760600303471627	0.8212445902410493	0	0	1.3082077051926297	1.0226870832445032	CRY1;TSPYL5
protein modification process (GO:0036211)	2/78	0.4642542528467468	0.8212445902410493	0	0	1.2909283258397248	0.9905588900529092	CHRM3;PLOD2
negative regulation of protein serine/threonine kinase activity (GO:0071901)	2/78	0.4642542528467468	0.8212445902410493	0	0	1.2909283258397248	0.9905588900529092	SLC8A3;UCHL1
negative regulation of axon extension (GO:0030517)	1/31	0.4656785687077663	0.8212445902410493	0	0	1.6349206349206349	1.2495038715298927	SEMA3C
protein palmitoylation (GO:0018345)	1/31	0.4656785687077663	0.8212445902410493	0	0	1.6349206349206349	1.2495038715298927	ZDHHC15
purine nucleoside bisphosphate metabolic process (GO:0034032)	1/31	0.4656785687077663	0.8212445902410493	0	0	1.6349206349206349	1.2495038715298927	ACOT7
aminoglycan catabolic process (GO:0006026)	1/31	0.4656785687077663	0.8212445902410493	0	0	1.6349206349206349	1.2495038715298927	GPC5
receptor signaling pathway via JAK-STAT (GO:0007259)	1/31	0.4656785687077663	0.8212445902410493	0	0	1.6349206349206349	1.2495038715298927	NMI
cellular nitrogen compound biosynthetic process (GO:0044271)	1/31	0.4656785687077663	0.8212445902410493	0	0	1.6349206349206349	1.2495038715298927	ARG2
negative regulation of response to biotic stimulus (GO:0002832)	1/31	0.4656785687077663	0.8212445902410493	0	0	1.6349206349206349	1.2495038715298927	NMI
negative regulation of response to DNA damage stimulus (GO:2001021)	1/31	0.4656785687077663	0.8212445902410493	0	0	1.6349206349206349	1.2495038715298927	TPT1
regulation of potassium ion transport (GO:0043266)	1/31	0.4656785687077663	0.8212445902410493	0	0	1.6349206349206349	1.2495038715298927	FHL1
embryonic skeletal system morphogenesis (GO:0048704)	1/31	0.4656785687077663	0.8212445902410493	0	0	1.6349206349206349	1.2495038715298927	HOXA9
positive regulation of leukocyte cell-cell adhesion (GO:1903039)	1/31	0.4656785687077663	0.8212445902410493	0	0	1.6349206349206349	1.2495038715298927	PRKCQ
ribonucleoside bisphosphate metabolic process (GO:0033875)	1/31	0.4656785687077663	0.8212445902410493	0	0	1.6349206349206349	1.2495038715298927	ACOT7
positive regulation of locomotion (GO:0040017)	1/31	0.4656785687077663	0.8212445902410493	0	0	1.6349206349206349	1.2495038715298927	F2RL1
positive regulation of mononuclear cell migration (GO:0071677)	1/31	0.4656785687077663	0.8212445902410493	0	0	1.6349206349206349	1.2495038715298927	JAM2
steroid hormone biosynthetic process (GO:0120178)	1/31	0.4656785687077663	0.8212445902410493	0	0	1.6349206349206349	1.2495038715298927	HSD17B7
positive regulation of Rho protein signal transduction (GO:0035025)	1/31	0.4656785687077663	0.8212445902410493	0	0	1.6349206349206349	1.2495038715298927	F2RL1
regulation of ion transport (GO:0043269)	2/79	0.4708543004895301	0.8212445902410493	0	0	1.2740977615349474	0.9596588094073732	NKAIN2;NEDD4
positive regulation of developmental process (GO:0051094)	4/177	0.47364242000295953	0.8212445902410493	0	0	1.1342908857359724	0.8476585622774871	ALK;SHANK3;RAPGEF3;ZDHHC15
negative regulation of chemotaxis (GO:0050922)	1/32	0.47638156392928976	0.8212445902410493	0	0	1.5821004123211253	1.1731846343810155	SEMA3C
aortic valve morphogenesis (GO:0003180)	1/32	0.47638156392928976	0.8212445902410493	0	0	1.5821004123211253	1.1731846343810155	ELN
negative regulation of double-strand break repair (GO:2000780)	1/32	0.47638156392928976	0.8212445902410493	0	0	1.5821004123211253	1.1731846343810155	HMGA2
negative regulation of intracellular steroid hormone receptor signaling pathway (GO:0033144)	1/32	0.47638156392928976	0.8212445902410493	0	0	1.5821004123211253	1.1731846343810155	CRY1
regulation of chemotaxis (GO:0050920)	1/32	0.47638156392928976	0.8212445902410493	0	0	1.5821004123211253	1.1731846343810155	F2RL1
regulation of dendrite morphogenesis (GO:0048814)	1/32	0.47638156392928976	0.8212445902410493	0	0	1.5821004123211253	1.1731846343810155	NEDD4
cellular response to topologically incorrect protein (GO:0035967)	1/32	0.47638156392928976	0.8212445902410493	0	0	1.5821004123211253	1.1731846343810155	PACRG
chondrocyte differentiation (GO:0002062)	1/32	0.47638156392928976	0.8212445902410493	0	0	1.5821004123211253	1.1731846343810155	HMGA2
DNA damage checkpoint signaling (GO:0000077)	1/32	0.47638156392928976	0.8212445902410493	0	0	1.5821004123211253	1.1731846343810155	STK33
regulation of NMDA receptor activity (GO:2000310)	1/32	0.47638156392928976	0.8212445902410493	0	0	1.5821004123211253	1.1731846343810155	CRHBP
endodermal cell differentiation (GO:0035987)	1/32	0.47638156392928976	0.8212445902410493	0	0	1.5821004123211253	1.1731846343810155	HMGA2
positive regulation of interleukin-10 production (GO:0032733)	1/32	0.47638156392928976	0.8212445902410493	0	0	1.5821004123211253	1.1731846343810155	F2RL1
liver development (GO:0001889)	1/32	0.47638156392928976	0.8212445902410493	0	0	1.5821004123211253	1.1731846343810155	NPHP3
positive regulation of receptor signaling pathway via STAT (GO:1904894)	1/32	0.47638156392928976	0.8212445902410493	0	0	1.5821004123211253	1.1731846343810155	HES1
metal ion export (GO:0070839)	1/32	0.47638156392928976	0.8212445902410493	0	0	1.5821004123211253	1.1731846343810155	SLC40A1
positive regulation of telomere maintenance (GO:0032206)	1/32	0.47638156392928976	0.8212445902410493	0	0	1.5821004123211253	1.1731846343810155	PRKCQ
modulation by host of symbiont process (GO:0051851)	1/32	0.47638156392928976	0.8212445902410493	0	0	1.5821004123211253	1.1731846343810155	HMGA2
negative regulation of cellular component organization (GO:0051129)	2/80	0.4774054117011979	0.8212445902410493	0	0	1.2576987501610617	0.9299289096511651	RAPGEF3;BMP6
regulation of NIK/NF-kappaB signaling (GO:1901222)	2/80	0.4774054117011979	0.8212445902410493	0	0	1.2576987501610617	0.9299289096511651	TSPAN6;NMI
lipid biosynthetic process (GO:0008610)	2/80	0.4774054117011979	0.8212445902410493	0	0	1.2576987501610617	0.9299289096511651	SCD;FDFT1
apoptotic cell clearance (GO:0043277)	1/33	0.48687069202360983	0.826384733357147	0	0	1.5325814536340852	1.103085785816897	RHOBTB1
negative regulation of smooth muscle cell proliferation (GO:0048662)	1/33	0.48687069202360983	0.826384733357147	0	0	1.5325814536340852	1.103085785816897	PRKG1
regulation of histone acetylation (GO:0035065)	1/33	0.48687069202360983	0.826384733357147	0	0	1.5325814536340852	1.103085785816897	RAPGEF3
regulation of interleukin-17 production (GO:0032660)	1/33	0.48687069202360983	0.826384733357147	0	0	1.5325814536340852	1.103085785816897	PRKCQ
regulation of neurotransmitter secretion (GO:0046928)	1/33	0.48687069202360983	0.826384733357147	0	0	1.5325814536340852	1.103085785816897	BAIAP3
phosphatidylcholine biosynthetic process (GO:0006656)	1/33	0.48687069202360983	0.826384733357147	0	0	1.5325814536340852	1.103085785816897	PCYT1B
positive regulation of cytokine production involved in immune response (GO:0002720)	1/33	0.48687069202360983	0.826384733357147	0	0	1.5325814536340852	1.103085785816897	F2RL1
positive regulation of receptor signaling pathway via JAK-STAT (GO:0046427)	1/33	0.48687069202360983	0.826384733357147	0	0	1.5325814536340852	1.103085785816897	HES1
positive regulation of telomere maintenance via telomerase (GO:0032212)	1/33	0.48687069202360983	0.826384733357147	0	0	1.5325814536340852	1.103085785816897	PRKCQ
mitotic G2 DNA damage checkpoint signaling (GO:0007095)	1/33	0.48687069202360983	0.826384733357147	0	0	1.5325814536340852	1.103085785816897	HMGA2
very long-chain fatty acid metabolic process (GO:0000038)	1/33	0.48687069202360983	0.826384733357147	0	0	1.5325814536340852	1.103085785816897	ELOVL7
negative chemotaxis (GO:0050919)	1/33	0.48687069202360983	0.826384733357147	0	0	1.5325814536340852	1.103085785816897	SEMA3C
cellular response to metal ion (GO:0071248)	3/131	0.4886411525303649	0.8284713228394115	0	0	1.1495591939546599	0.8232302599852185	CRHBP;BMP6;RYR3
cell-cell junction organization (GO:0045216)	2/82	0.49035812890890657	0.8286294650767505	0	0	1.2261306532663316	0.8737643427188042	F2RL1;CDH7
positive regulation of cytoskeleton organization (GO:0051495)	2/82	0.49035812890890657	0.8286294650767505	0	0	1.2261306532663316	0.8737643427188042	BIN1;F2RL1
positive regulation of protein ubiquitination (GO:0031398)	2/82	0.49035812890890657	0.8286294650767505	0	0	1.2261306532663316	0.8737643427188042	CRY1;TSPYL5
regulation of amyloid-beta formation (GO:1902003)	1/34	0.49715021606401594	0.8318436948568397	0	0	1.4860636439583808	1.038554975096044	BIN1
cell-substrate junction assembly (GO:0007044)	1/34	0.49715021606401594	0.8318436948568397	0	0	1.4860636439583808	1.038554975096044	BCR
central nervous system neuron differentiation (GO:0021953)	1/34	0.49715021606401594	0.8318436948568397	0	0	1.4860636439583808	1.038554975096044	MDGA2
organic cyclic compound biosynthetic process (GO:1901362)	1/34	0.49715021606401594	0.8318436948568397	0	0	1.4860636439583808	1.038554975096044	FDFT1
epithelial tube morphogenesis (GO:0060562)	1/34	0.49715021606401594	0.8318436948568397	0	0	1.4860636439583808	1.038554975096044	HES1
regulation of transmembrane transport (GO:0034762)	1/34	0.49715021606401594	0.8318436948568397	0	0	1.4860636439583808	1.038554975096044	NEDD4
positive regulation of DNA binding (GO:0043388)	1/34	0.49715021606401594	0.8318436948568397	0	0	1.4860636439583808	1.038554975096044	HES1
positive regulation of pri-miRNA transcription by RNA polymerase II (GO:1902895)	1/34	0.49715021606401594	0.8318436948568397	0	0	1.4860636439583808	1.038554975096044	GATA2
positive regulation of telomerase activity (GO:0051973)	1/34	0.49715021606401594	0.8318436948568397	0	0	1.4860636439583808	1.038554975096044	PRKCQ
transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0007178)	3/133	0.49870952203148416	0.8335417884609195	0	0	1.1317574113543887	0.7873992507735732	ID1;GCNT2;BMP6
negative regulation of cell cycle G1/S phase transition (GO:1902807)	1/35	0.5072243142103774	0.8350112097377288	0	0	1.442282176028306	0.9790239375234051	FHL1
bicarbonate transport (GO:0015701)	1/35	0.5072243142103774	0.8350112097377288	0	0	1.442282176028306	0.9790239375234051	CA13
blood vessel diameter maintenance (GO:0097746)	1/35	0.5072243142103774	0.8350112097377288	0	0	1.442282176028306	0.9790239375234051	F2RL1
regulation of mitotic spindle organization (GO:0060236)	1/35	0.5072243142103774	0.8350112097377288	0	0	1.442282176028306	0.9790239375234051	GNAI1
embryonic skeletal system development (GO:0048706)	1/35	0.5072243142103774	0.8350112097377288	0	0	1.442282176028306	0.9790239375234051	HOXA9
regulation of trans-synaptic signaling (GO:0099177)	1/35	0.5072243142103774	0.8350112097377288	0	0	1.442282176028306	0.9790239375234051	BCR
respiratory system development (GO:0060541)	1/35	0.5072243142103774	0.8350112097377288	0	0	1.442282176028306	0.9790239375234051	NPHP3
